dataset,seed,variant,step,train_loss,cum_flops,compression
TransformerLM_LM1B_MultiRuntime_0,7,celo,32,7.034582138061523,37979136.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,32,7.205491065979004,18989568.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,32,7.3493499755859375,11393740.800000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,32,9.92875862121582,7595827.199999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,32,10.349286079406738,5696870.400000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,32,10.372987747192383,3797913.599999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,32,10.285808563232422,1898956.8000000017,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,32,7.073390960693359,9494784.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,33,7.942608833312988,39165984.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,33,8.28475570678711,19582992.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,33,8.499513626098633,11749795.200000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,33,10.275618553161621,7833196.799999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,33,10.562392234802246,5874897.6000000015,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,33,10.643217086791992,3916598.399999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,33,10.624481201171875,1958299.2000000018,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,33,7.92087459564209,9791496.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,34,7.816903114318848,40352832.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,34,8.165267944335938,20176416.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,34,8.52601432800293,12105849.600000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,34,10.443696022033691,8070566.3999999985,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,34,10.770991325378418,6052924.800000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,34,10.602212905883789,4035283.1999999993,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,34,10.662260055541992,2017641.6000000017,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,34,7.732914924621582,10088208.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,35,7.353418350219727,41539680.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,35,7.782391548156738,20769840.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,35,7.900363922119141,12461904.000000004,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,35,10.177285194396973,8307935.999999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,35,10.407840728759766,6230952.000000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,35,10.526809692382812,4153967.999999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,35,10.516810417175293,2076984.0000000019,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,35,7.397881031036377,10384920.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,36,7.5400190353393555,42726528.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,36,8.011512756347656,21363264.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,36,8.057395935058594,12817958.400000002,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,36,10.146896362304688,8545305.599999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,36,10.371828079223633,6408979.200000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,36,10.365379333496094,4272652.799999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,36,10.213310241699219,2136326.400000002,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,36,7.429321765899658,10681632.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,37,8.739999771118164,43913376.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,37,8.866948127746582,21956688.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,37,9.181943893432617,13174012.800000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,37,10.678863525390625,8782675.199999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,37,10.69991683959961,6587006.400000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,37,10.698223114013672,4391337.599999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,37,10.696176528930664,2195668.800000002,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,37,8.632890701293945,10978344.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,38,7.818756580352783,45100224.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,38,8.247336387634277,22550112.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,38,8.245977401733398,13530067.200000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,38,10.193060874938965,9020044.799999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,38,10.51365852355957,6765033.6000000015,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,38,10.402336120605469,4510022.399999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,38,10.484190940856934,2255011.200000002,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,38,7.914592266082764,11275056.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,39,7.909074783325195,46287072.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,39,8.248167991638184,23143536.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,39,8.083885192871094,13886121.600000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,39,10.275102615356445,9257414.399999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,39,10.506118774414062,6943060.800000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,39,10.41209888458252,4628707.199999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,39,10.362445831298828,2314353.600000002,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,39,7.919699668884277,11571768.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,40,6.874377250671387,47473920.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,40,7.131962776184082,23736960.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,40,7.225990295410156,14242176.000000004,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,40,9.90353775024414,9494783.999999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,40,10.342597961425781,7121088.000000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,40,10.494057655334473,4747391.999999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,40,10.53422737121582,2373696.000000002,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,40,6.878668308258057,11868480.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,41,7.702447891235352,48660768.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,41,8.005518913269043,24330384.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,41,8.000643730163574,14598230.400000004,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,41,10.170221328735352,9732153.599999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,41,10.523626327514648,7299115.200000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,41,10.54727554321289,4866076.799999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,41,10.512116432189941,2433038.4000000022,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,41,7.517319679260254,12165192.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,42,7.352472305297852,49847616.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,42,7.369029998779297,24923808.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,42,7.543871879577637,14954284.800000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,42,10.302550315856934,9969523.199999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,42,10.651512145996094,7477142.400000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,42,10.649652481079102,4984761.599999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,42,10.77741813659668,2492380.800000002,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,42,7.278778553009033,12461904.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,43,7.1249823570251465,51034464.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,43,7.05978536605835,25517232.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,43,7.234335422515869,15310339.200000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,43,9.921368598937988,10206892.799999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,43,10.492518424987793,7655169.6000000015,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,43,10.599786758422852,5103446.3999999985,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,43,10.43270492553711,2551723.200000002,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,43,7.181076526641846,12758616.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,44,7.711111068725586,52221312.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,44,7.837939262390137,26110656.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,44,7.974822998046875,15666393.600000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,44,10.394140243530273,10444262.399999999,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,44,10.508893966674805,7833196.800000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,44,10.564462661743164,5222131.199999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,44,10.649717330932617,2611065.6000000024,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,44,7.671350479125977,13055328.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,45,7.733884334564209,53408160.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,45,7.741232872009277,26704080.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,45,7.962250709533691,16022448.000000004,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,45,10.448949813842773,10681631.999999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,45,10.726496696472168,8011224.000000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,45,10.71413803100586,5340815.999999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,45,10.706768035888672,2670408.0000000023,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,45,7.596062660217285,13352040.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,46,8.002432823181152,54595008.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,46,8.164955139160156,27297504.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,46,8.20897102355957,16378502.400000004,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,46,10.36373233795166,10919001.599999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,46,10.600912094116211,8189251.200000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,46,10.45024299621582,5459500.799999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,46,10.511354446411133,2729750.4000000022,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,46,7.857207298278809,13648752.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,47,6.805493354797363,55781856.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,47,6.930264472961426,27890928.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,47,6.792338848114014,16734556.800000004,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,47,9.822768211364746,11156371.199999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,47,10.469823837280273,8367278.400000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,47,10.474386215209961,5578185.599999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,47,10.439671516418457,2789092.8000000026,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,47,6.762344837188721,13945464.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,48,7.160750865936279,56968704.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,48,7.723808765411377,28484352.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,48,7.646888732910156,17090611.200000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,48,9.930011749267578,11393740.799999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,48,10.279624938964844,8545305.600000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,48,10.353280067443848,5696870.3999999985,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,48,10.417779922485352,2848435.2000000025,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,48,7.249364376068115,14242176.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,49,7.574899673461914,58155552.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,49,7.590270042419434,29077776.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,49,7.461832046508789,17446665.600000005,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,49,10.030946731567383,11631110.399999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,49,10.676270484924316,8723332.800000003,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,49,10.791675567626953,5815555.199999998,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,49,10.67501449584961,2907777.6000000024,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,49,7.4803266525268555,14538888.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,50,6.358197212219238,59342400.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,50,6.5672197341918945,29671200.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,50,6.4989519119262695,17802720.000000004,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,50,9.912361145019531,11868479.999999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,50,10.462158203125,8901360.000000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,50,10.565834045410156,5934239.999999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,50,10.47506332397461,2967120.000000003,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,50,6.282796382904053,14835600.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,51,7.348840713500977,60529248.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,51,7.748781681060791,30264624.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,51,7.576037406921387,18158774.400000006,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,51,10.158088684082031,12105849.599999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,51,10.458564758300781,9079387.200000003,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,51,10.594980239868164,6052924.799999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,51,10.704505920410156,3026462.4000000027,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,51,7.221390247344971,15132312.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,52,7.223938941955566,61716096.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,52,7.562235355377197,30858048.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,52,7.557160377502441,18514828.800000004,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,52,9.791252136230469,12343219.199999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,52,10.349878311157227,9257414.400000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,52,10.351119995117188,6171609.599999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,52,10.286002159118652,3085804.8000000026,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,52,7.119227409362793,15429024.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,53,8.567941665649414,62902944.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,53,8.633615493774414,31451472.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,53,8.868435859680176,18870883.200000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,53,10.33157730102539,12580588.799999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,53,10.709817886352539,9435441.600000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,53,10.670886039733887,6290294.3999999985,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,53,10.641275405883789,3145147.200000003,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,53,8.55368423461914,15725736.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,54,8.04214096069336,64089792.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,54,8.311155319213867,32044896.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,54,8.33917236328125,19226937.600000005,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,54,10.347023010253906,12817958.399999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,54,10.83869743347168,9613468.800000003,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,54,10.860475540161133,6408979.199999998,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,54,10.863082885742188,3204489.600000003,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,54,8.082289695739746,16022448.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,55,7.202043056488037,65276640.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,55,7.365322589874268,32638320.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,55,7.335765838623047,19582992.000000004,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,55,9.853337287902832,13055327.999999996,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,55,10.610737800598145,9791496.000000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,55,10.605925559997559,6527663.999999998,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,55,10.675969123840332,3263832.000000003,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,55,7.302638530731201,16319160.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,56,7.515869617462158,66463488.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,56,7.500624656677246,33231744.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,56,7.619510173797607,19939046.400000006,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,56,9.823963165283203,13292697.599999998,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,56,10.379611015319824,9969523.200000003,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,56,10.37765121459961,6646348.799999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,56,10.366592407226562,3323174.400000003,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,56,7.4632978439331055,16615872.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,57,7.023736953735352,67650336.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,57,7.22810173034668,33825168.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,57,7.348871231079102,20295100.800000004,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,57,9.930548667907715,13530067.199999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,57,10.697298049926758,10147550.400000002,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,57,10.557357788085938,6765033.599999999,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,57,10.620116233825684,3382516.800000003,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,57,7.0373382568359375,16912584.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,58,7.2391133308410645,68837184.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,58,7.361964702606201,34418592.0,2.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_70,58,7.460206985473633,20651155.200000003,3.3333333333333326
TransformerLM_LM1B_MultiRuntime_0,7,prune_80,58,9.97482967376709,13767436.799999997,5.000000000000001
TransformerLM_LM1B_MultiRuntime_0,7,prune_85,58,10.58316421508789,10325577.600000001,6.666666666666665
TransformerLM_LM1B_MultiRuntime_0,7,prune_90,58,10.589667320251465,6883718.3999999985,10.000000000000002
TransformerLM_LM1B_MultiRuntime_0,7,prune_95,58,10.558549880981445,3441859.200000003,19.999999999999982
TransformerLM_LM1B_MultiRuntime_0,7,quant8,58,7.304576396942139,17209296.0,4.0
TransformerLM_LM1B_MultiRuntime_0,7,celo,59,7.344764709472656,70024032.0,1.0
TransformerLM_LM1B_MultiRuntime_0,7,prune_50,59,7.487334251403809,35012016.0,2.0
